TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,date,Time
51.0,189.0,1019.5,253.5,42.0,73.0053610261714,89.9258519935989,2023-03-28,10:01:30
24.0,53.0,230.3,72.2,34.0,69.5291744642131,70.7533480113014,2023-03-28,11:01:30
10.0,78.0,238.5,46.1,37.0,73.121428694763,65.8021378641524,2023-03-28,12:46:30
23.0,197.0,810.7,141.5,44.0,72.611720756927,73.8967828092377,2023-03-28,13:46:30
23.0,146.0,651.7,133.1,49.0,72.4666130958313,73.5596914291217,2023-03-28,14:01:30
42.0,241.0,1330.1,252.3,58.0,76.9325508180516,84.8815840633708,2023-03-28,15:46:30
50.0,339.0,1859.7,304.7,66.0,84.3769809639847,92.8626069186705,2023-03-28,16:46:30
48.0,309.0,1579.0,264.4,76.0,86.5854830569693,92.3185440054832,2023-03-28,17:01:30
29.0,139.0,522.2,99.9,75.0,89.3174046257584,81.2586926830114,2023-03-28,18:01:30
18.0,88.0,423.9,116.8,62.0,78.3266466073369,71.3216799948561,2023-03-28,19:46:30
27.0,119.0,519.7,152.8,53.0,78.5350646641896,77.418487547025,2023-03-28,20:16:30
45.0,409.0,1640.5,334.3,50.0,79.4719278691886,92.7007276031636,2023-03-28,21:46:30
49.0,440.0,1759.8,347.1,46.0,78.4989950342801,95.1541769382843,2023-03-28,22:16:00
45.0,439.0,1570.1,302.5,34.0,76.1540376722962,92.1615914474602,2023-03-28,23:01:30
35.0,265.0,999.0,209.8,21.0,73.2024585274085,85.9008573961032,2023-03-29,00:01:30
31.0,172.0,647.7,157.0,10.0,69.5124052567545,82.4219474235066,2023-03-29,01:01:30
25.0,99.0,355.9,107.0,5.0,66.4954013835617,77.2414757619794,2023-03-29,02:01:30
13.0,44.0,178.8,46.2,3.0,63.7127471619605,68.4629592538616,2023-03-29,03:01:30
0.0,11.0,43.8,9.3,1.0,59.8484928606762,58.0029632221708,2023-03-29,04:01:30
0.0,6.0,26.7,5.7,1.0,56.2799794316832,54.2096146245432,2023-03-29,05:01:30
0.0,8.0,41.7,5.7,18.0,56.6279204292971,52.2073370525089,2023-03-29,06:01:30
0.0,4.0,12.4,2.6,41.0,63.2791237008454,52.1011772012888,2023-03-29,07:01:30
7.0,37.0,124.3,76.4,42.0,71.7779050355256,62.6464620856584,2023-03-29,08:46:30
42.0,182.0,852.2,239.2,37.0,72.3235879429824,85.3163481287025,2023-03-29,09:46:30
45.0,148.0,758.2,212.3,35.0,71.3189175221851,85.5578927166067,2023-03-29,10:01:30
20.0,53.0,203.3,65.4,29.0,68.2498500506596,68.247425250444,2023-03-29,11:01:00
9.0,84.0,256.2,48.7,36.0,72.3689704971636,65.4703441187821,2023-03-29,12:46:30
20.0,197.0,765.2,131.6,45.0,71.8675936079339,71.9537256743641,2023-03-29,13:31:30
22.0,119.0,472.8,130.6,49.0,71.6225290308908,70.9978736907118,2023-03-29,14:31:30
41.0,217.0,1252.2,242.8,55.0,76.122872691279,83.9822706735498,2023-03-29,15:46:30
46.0,281.0,1459.3,264.7,64.0,84.3233936708975,89.8622101219289,2023-03-29,16:46:30
44.0,238.0,1171.8,221.3,74.0,86.6146105455967,89.5776190042619,2023-03-29,17:01:30
26.0,131.0,509.3,88.0,72.0,89.2742523893075,79.5682706663712,2023-03-29,18:01:30
18.0,98.0,467.0,124.5,55.0,78.3190364164012,70.400310909817,2023-03-29,19:46:30
26.0,108.0,424.9,139.7,44.0,79.2132692953713,76.4878508992745,2023-03-29,20:16:30
42.0,405.0,1543.1,326.3,40.0,80.2867695269616,90.2989045561665,2023-03-29,21:46:00
49.0,410.0,1553.9,344.3,40.0,78.5682106429917,94.7495757538361,2023-03-29,22:31:00
46.0,393.0,1403.5,296.6,30.0,76.830642805556,92.4628303979655,2023-03-29,23:01:00
37.0,254.0,943.9,210.8,19.0,73.5470815893019,86.7235934155298,2023-03-30,00:01:30
33.0,184.0,687.7,175.4,10.0,70.1220512884775,83.796945867999,2023-03-30,01:01:30
26.0,106.0,378.0,102.7,4.0,66.9370224521509,77.9451529120412,2023-03-30,02:01:30
14.0,46.0,167.2,39.0,0.0,64.3472255806176,69.2440541057259,2023-03-30,03:01:30
0.0,6.0,14.2,2.2,0.0,60.2939591388398,58.404377272933,2023-03-30,04:01:30
0.0,11.0,42.4,6.2,0.0,56.6289862221831,54.5542284688436,2023-03-30,05:01:30
0.0,10.0,36.4,3.7,0.0,56.2673046433109,52.5502540586731,2023-03-30,06:01:30
0.0,4.0,13.0,2.0,0.0,61.30734094928,51.6576650256279,2023-03-30,07:01:30
5.0,23.0,73.7,54.9,3.0,67.8017122219858,60.1275551336928,2023-03-30,08:46:30
27.0,90.0,411.4,134.0,23.0,69.3536900902958,73.7103662390906,2023-03-30,09:46:30
26.0,80.0,362.3,116.3,32.0,69.2634108344504,73.09570424552,2023-03-30,10:01:30
9.0,28.0,93.7,26.0,15.0,68.1467088433599,61.4469815828687,2023-03-30,11:01:30
9.0,46.0,152.7,47.8,5.0,71.8108268516038,64.0820873233675,2023-03-30,12:46:30
18.0,121.0,500.9,104.3,14.0,71.7341811359385,69.2790657326806,2023-03-30,13:31:30
20.0,104.0,485.4,130.5,15.0,73.3521069045737,69.5044777286659,2023-03-30,14:31:30
36.0,166.0,849.4,211.8,37.0,78.1243578373623,80.3073404574228,2023-03-30,15:46:30
38.0,247.0,1100.4,240.2,44.0,85.4735901117832,84.4450388541708,2023-03-30,16:46:30
37.0,218.0,975.7,202.4,42.0,87.0456139021413,84.1393876427521,2023-03-30,17:01:30
25.0,128.0,502.6,91.6,29.0,89.8963328769545,77.9149155725803,2023-03-30,18:01:30
19.0,96.0,447.0,124.4,11.0,81.415526566229,71.104741059216,2023-03-30,19:46:30
28.0,141.0,519.1,174.6,14.0,84.3147291729122,79.0759564570209,2023-03-30,20:46:30
52.0,488.0,2056.2,463.1,25.0,85.0618381879792,97.2375001746878,2023-03-30,21:46:00
65.0,547.0,2392.0,505.0,30.0,83.4309800152473,105.621528243737,2023-03-30,22:31:00
61.0,497.0,2083.1,437.6,27.0,81.5970852454607,102.924818134311,2023-03-30,23:01:00
47.0,353.0,1384.7,300.5,20.0,77.5601419771681,93.5051120824897,2023-03-31,00:01:30
40.0,244.0,935.3,234.4,17.0,73.4790703765273,88.1684241707564,2023-03-31,01:01:30
35.0,170.0,609.0,181.6,14.0,70.1398810398098,84.3207192765899,2023-03-31,02:01:30
24.0,79.0,268.9,85.6,7.0,66.6909484939257,75.8949168423864,2023-03-31,03:01:30
3.0,7.0,21.2,1.7,0.0,61.9108814163126,60.972919797048,2023-03-31,04:01:30
0.0,13.0,35.2,3.9,0.0,57.6915593402444,56.1761059580305,2023-03-31,05:01:30
0.0,7.0,17.4,3.4,0.0,55.9187737808331,53.8008639988596,2023-03-31,06:01:30
0.0,5.0,16.7,2.0,0.0,55.1844101150497,52.4802411029497,2023-03-31,07:01:30
0.0,5.0,11.3,1.0,0.0,54.9505119950945,52.3797156956892,2023-03-31,08:01:30
0.0,2.0,11.8,0.7,0.0,54.4785886898626,52.1570447274243,2023-03-31,09:01:30
0.0,3.0,7.9,3.2,0.0,53.7373502311851,51.6531904373049,2023-03-31,10:01:30
0.0,4.0,21.7,2.6,0.0,53.2557446523537,51.3417775068463,2023-03-31,11:01:30
2.0,10.0,39.4,3.4,3.0,65.2202010585391,62.8062597626772,2023-03-31,12:46:30
4.0,31.0,130.5,11.1,5.0,61.276638737829,59.3486121305952,2023-03-31,13:31:30
4.0,40.0,210.4,17.3,5.0,61.3461736475462,59.5382322260072,2023-03-31,14:01:30
3.0,45.0,206.6,18.5,4.0,62.7271143606696,59.9389004097148,2023-03-31,15:01:30
10.0,84.0,359.4,41.3,10.0,70.8052925399419,66.5355574529968,2023-03-31,16:46:30
28.0,250.0,1019.6,249.4,19.0,73.3421730977443,78.8559801064119,2023-03-31,17:46:30
30.0,224.0,868.4,190.9,16.0,74.295898245235,80.6772281665485,2023-03-31,18:01:30
11.0,69.0,240.6,70.8,7.0,76.0518720126279,66.4359182663577,2023-03-31,19:46:30
19.0,98.0,382.4,92.2,11.0,80.034515917477,73.1424585018911,2023-03-31,20:46:30
37.0,332.0,1307.3,281.5,26.0,81.5088330133266,86.5662621263507,2023-03-31,21:46:00
46.0,413.0,1661.4,349.8,31.0,80.5737608224024,92.6766404281731,2023-03-31,22:31:00
43.0,372.0,1474.6,314.1,27.0,79.0779782650782,90.7262630527254,2023-03-31,23:01:30
32.0,250.0,998.3,179.7,19.0,75.274891930213,82.6177322028913,2023-04-01,00:01:00
24.0,149.0,495.0,105.5,15.0,72.0022200927251,77.2088957678474,2023-04-01,01:01:30
20.0,85.0,265.8,69.6,10.0,69.1006020597676,73.5754368090831,2023-04-01,02:01:30
12.0,38.0,111.6,29.3,5.0,65.5724823793834,67.6710154069405,2023-04-01,03:01:30
2.0,12.0,45.3,4.0,0.0,61.3191875421957,59.3986761057919,2023-04-01,04:01:30
0.0,9.0,25.7,4.2,0.0,57.4481783584686,55.9137384879685,2023-04-01,05:01:30
0.0,6.0,22.1,2.3,0.0,56.0200479198247,53.338177299372,2023-04-01,06:01:30
0.0,6.0,35.0,3.1,0.0,56.0151755228314,52.7426083603778,2023-04-01,07:01:30
0.0,6.0,24.8,4.8,0.0,56.237794201483,52.5942988788732,2023-04-01,08:01:30
0.0,4.0,11.9,1.8,0.0,56.8452414541174,52.4682178260626,2023-04-01,09:01:30
1.0,10.0,39.6,3.3,1.0,60.100234433713,54.511095217216,2023-04-01,10:31:30
2.0,9.0,34.5,2.8,2.0,61.6306539054704,55.8062291530851,2023-04-01,11:16:30
3.0,13.0,41.6,4.4,2.0,61.9383031493318,56.7704018139254,2023-04-01,12:16:30
7.0,48.0,173.6,24.9,6.0,63.1705384635067,60.8651669913755,2023-04-01,13:31:30
8.0,46.0,213.2,25.5,6.0,63.9387696156422,61.9713253680651,2023-04-01,14:01:30
8.0,49.0,212.2,25.4,6.0,65.7957227531709,62.6037981479064,2023-04-01,15:16:30
14.0,113.0,419.6,57.6,13.0,77.3281325073172,70.1204133530478,2023-04-01,16:46:30
22.0,190.0,709.8,137.5,16.0,79.980075374416,75.8868680422316,2023-04-01,17:46:30
19.0,143.0,459.9,75.8,10.0,80.2262193231504,74.7804746256201,2023-04-01,18:01:30
19.0,88.0,477.4,121.8,13.0,76.8463003316205,70.9445335052013,2023-04-01,19:46:30
29.0,138.0,572.6,163.1,22.0,78.2309063378367,78.7407753104763,2023-04-01,20:31:30
47.0,428.0,1786.2,364.0,37.0,78.5471574965965,93.6487515600853,2023-04-01,21:46:00
52.0,467.0,1896.4,359.9,40.0,77.5009656161847,96.6393977908896,2023-04-01,22:16:00
47.0,380.0,1535.7,299.5,38.0,74.930376494571,92.9918943422222,2023-04-01,23:01:00
35.0,276.0,1019.0,242.0,29.0,70.2610150985252,84.5654162770044,2023-04-02,00:31:30
33.0,186.0,704.2,169.3,22.0,68.535867378,82.5920793640806,2023-04-02,01:01:30
24.0,95.0,375.9,104.6,15.0,65.5897866269467,76.0754992466091,2023-04-02,02:01:30
14.0,45.0,167.4,42.7,7.0,62.9402789563763,68.8447467041126,2023-04-02,03:01:30
0.0,11.0,35.9,1.9,0.0,58.9296358234926,57.2751600881678,2023-04-02,04:01:30
0.0,10.0,26.5,6.3,0.0,55.6935055452219,54.1257375207695,2023-04-02,05:01:30
0.0,2.0,9.8,0.5,0.0,56.3907536040212,51.9378881323255,2023-04-02,06:01:30
0.0,0.0,0.0,0.0,0.0,65.3296527690076,52.352178105377,2023-04-02,07:01:30
7.0,27.0,108.2,70.4,6.0,74.2148708801716,62.7133096683553,2023-04-02,08:46:30
38.0,162.0,737.3,216.6,49.0,73.4266574830941,82.7966561325474,2023-04-02,09:46:30
41.0,138.0,675.2,196.1,62.0,72.2556939473119,83.3416289637544,2023-04-02,10:01:30
18.0,42.0,145.6,56.4,46.0,68.3167563245119,66.9973581098647,2023-04-02,11:01:30
10.0,98.0,353.8,60.9,31.0,71.8035934061415,65.6392716896333,2023-04-02,12:46:30
21.0,187.0,731.6,129.0,45.0,71.8457579611857,72.9623638354644,2023-04-02,13:46:30
21.0,145.0,551.4,120.9,45.0,71.6753521567005,72.2957232769855,2023-04-02,14:01:30
39.0,196.0,1113.8,221.8,53.0,76.2351203678887,82.715364757452,2023-04-02,15:46:30
44.0,295.0,1503.2,253.6,70.0,84.2572055184146,88.3377263865369,2023-04-02,16:46:30
41.0,246.0,1228.0,213.3,73.0,86.6627978156406,87.3144653610507,2023-04-02,17:01:30
22.0,106.0,393.0,69.2,42.0,89.3838658180812,76.4004429752815,2023-04-02,18:01:30
18.0,83.0,428.7,112.0,17.0,76.3305347501678,70.7531694712639,2023-04-02,19:46:30
27.0,150.0,666.1,158.5,22.0,77.0777341132175,78.7196822522797,2023-04-02,20:46:30
42.0,407.0,1612.5,311.6,34.0,77.6779668705255,91.2961688283764,2023-04-02,21:46:30
47.0,450.0,1663.4,342.5,37.0,76.6337299942952,94.1821438033466,2023-04-02,22:16:00
42.0,390.0,1448.0,277.5,34.0,74.9150448218557,90.7562645489307,2023-04-02,23:01:00
34.0,265.0,956.9,196.7,27.0,72.1826527537678,85.1201222016573,2023-04-03,00:01:30
30.0,173.0,618.8,154.4,23.0,68.9774037526436,81.5472585990674,2023-04-03,01:01:30
22.0,105.0,322.6,89.9,16.0,66.3571611279351,75.6846654849047,2023-04-03,02:01:30
12.0,33.0,126.0,28.3,7.0,63.8688657151163,68.2505383012857,2023-04-03,03:01:30
0.0,10.0,34.8,3.4,0.0,59.774086408146,57.7517295369778,2023-04-03,04:01:30
0.0,10.0,25.1,6.6,0.0,56.3897429488545,54.6007312861536,2023-04-03,05:01:30
0.0,10.0,44.2,6.2,0.0,56.9588674472455,52.1688094332284,2023-04-03,06:01:30
0.0,7.0,19.0,3.4,0.0,65.6610936318492,52.4660347410861,2023-04-03,07:01:30
7.0,33.0,99.5,68.5,7.0,74.2131490728334,62.4722438744041,2023-04-03,08:46:30
39.0,145.0,675.6,206.2,47.0,73.7825596855331,83.3955077238183,2023-04-03,09:46:30
40.0,133.0,641.2,190.6,53.0,72.6367950023407,82.8897536958357,2023-04-03,10:01:30
19.0,37.0,147.4,54.2,31.0,68.9001432746726,67.3845421370945,2023-04-03,11:01:30
10.0,89.0,252.6,67.4,10.0,72.6409818020838,65.7365944727666,2023-04-03,12:46:30
23.0,183.0,773.6,147.2,22.0,72.854597007147,74.0498748474541,2023-04-03,13:46:30
23.0,149.0,624.3,127.4,22.0,72.6686143457162,73.3361652566146,2023-04-03,14:01:30
38.0,195.0,1046.4,221.3,44.0,77.1635550193929,82.0066615567978,2023-04-03,15:46:30
41.0,248.0,1203.3,223.4,50.0,85.1053649047009,86.5240215834791,2023-04-03,16:46:30
38.0,231.0,1067.6,195.2,49.0,87.4049802210314,85.7561715215435,2023-04-03,17:01:30
22.0,127.0,447.5,79.4,25.0,89.6854052552779,76.1335360542797,2023-04-03,18:01:30
18.0,103.0,443.4,117.2,16.0,77.411573893106,70.6155264780255,2023-04-03,19:46:30
26.0,116.0,484.8,143.2,26.0,77.9004991672698,76.7289317350105,2023-04-03,20:16:30
41.0,398.0,1548.3,325.1,43.0,78.2830133765974,89.8269092862229,2023-04-03,21:46:00
46.0,421.0,1618.0,320.3,52.0,77.2694121204289,92.9353455385358,2023-04-03,22:16:00
43.0,407.0,1574.4,298.1,53.0,75.3281089186802,91.2006353148373,2023-04-03,23:01:30
35.0,282.0,968.2,201.7,40.0,72.517054575917,85.2840836953715,2023-04-04,00:01:30
32.0,183.0,676.6,168.9,32.0,69.3545946042982,82.8727982051829,2023-04-04,01:01:30
24.0,97.0,342.6,103.9,21.0,66.5232714316843,77.0877550596095,2023-04-04,02:01:30
13.0,44.0,155.0,37.4,12.0,64.0464897993922,68.9147802254111,2023-04-04,03:01:30
0.0,11.0,38.7,6.8,0.0,60.3288583687954,58.4321838176056,2023-04-04,04:01:30
1.0,11.0,41.3,14.2,1.0,56.5531668506183,55.2992330527964,2023-04-04,05:16:30
0.0,6.0,15.1,4.2,0.0,57.1587178190748,52.6745374678428,2023-04-04,06:01:30
0.0,4.0,11.0,3.2,0.0,65.3135944724094,52.7962474154214,2023-04-04,07:01:30
7.0,37.0,134.6,70.0,8.0,73.7173558673824,62.3633279052166,2023-04-04,08:46:30
35.0,156.0,711.7,200.6,47.0,73.2426593716958,80.5888177739881,2023-04-04,09:46:30
36.0,127.0,603.7,159.6,51.0,72.3097468028069,79.9452864475055,2023-04-04,10:01:30
14.0,35.0,141.6,40.8,24.0,68.9339511272125,64.5479651036101,2023-04-04,11:01:30
10.0,81.0,231.5,54.0,10.0,72.9724949434797,65.499490125822,2023-04-04,12:46:30
20.0,144.0,607.6,119.0,23.0,72.3526845497076,71.5975422755965,2023-04-04,13:46:30
19.0,119.0,470.4,100.8,23.0,72.2780894920928,70.8597582642346,2023-04-04,14:01:30
37.0,191.0,979.5,203.7,42.0,76.9862064855681,81.00402649901,2023-04-04,15:46:30
41.0,240.0,1257.9,225.3,50.0,84.5786749758242,86.7525252119476,2023-04-04,16:46:30
39.0,201.0,1013.1,195.0,48.0,86.5724938829846,85.7588812458307,2023-04-04,17:01:30
23.0,108.0,356.6,75.0,29.0,89.6103083497129,76.8607191430786,2023-04-04,18:01:30
18.0,99.0,443.6,111.3,18.0,78.2358428413042,70.8553870230281,2023-04-04,19:46:30
27.0,144.0,516.9,151.0,27.0,79.1947593154521,78.432936250558,2023-04-04,20:46:30
40.0,355.0,1381.0,290.9,45.0,79.1401786149941,89.2738341770285,2023-04-04,21:46:30
43.0,385.0,1488.4,304.5,49.0,78.6283529215286,90.9141281641435,2023-04-04,22:01:30
36.0,277.0,964.2,210.0,45.0,75.8632079795032,86.274811633827,2023-04-04,23:01:30
29.0,184.0,666.3,162.6,35.0,70.3139997022046,80.8404359671759,2023-04-05,00:46:30
28.0,167.0,599.4,148.6,31.0,69.471059208404,80.3005967963066,2023-04-05,01:01:30
23.0,103.0,367.0,106.5,25.0,66.7595805636769,76.3487022039336,2023-04-05,02:01:30
13.0,41.0,174.3,36.7,13.0,64.1559733401714,68.9512057232978,2023-04-05,03:01:30
0.0,11.0,56.7,7.1,0.0,60.3563486278616,58.7606114422221,2023-04-05,04:01:30
0.0,5.0,25.0,8.5,0.0,56.7208539726325,55.392830843839,2023-04-05,05:01:30
0.0,7.0,25.5,4.6,0.0,57.0106241937098,52.561256907374,2023-04-05,06:01:30
0.0,7.0,21.7,4.3,0.0,64.3375870588712,52.8772100204007,2023-04-05,07:01:30
6.0,32.0,112.6,59.3,7.0,71.6636231080659,61.9674832580037,2023-04-05,08:46:30
32.0,117.0,544.6,162.7,42.0,71.9380329935114,78.1822615068378,2023-04-05,09:46:30
31.0,107.0,506.8,154.8,45.0,70.8622058887902,77.0115526589252,2023-04-05,10:01:30
11.0,32.0,119.4,35.8,20.0,68.2764733015369,63.163732248527,2023-04-05,11:01:30
9.0,82.0,268.4,57.5,9.0,72.0006002296485,65.2291805604792,2023-04-05,12:46:30
21.0,141.0,509.7,113.2,20.0,71.2071413361408,71.627000953897,2023-04-05,13:46:30
20.0,141.0,514.2,118.9,22.0,71.1899210737653,70.8119311756408,2023-04-05,14:01:30
34.0,160.0,836.1,190.3,41.0,76.0587417574132,79.298538155295,2023-04-05,15:46:30
38.0,215.0,1000.4,210.3,46.0,84.561017290717,83.9203909901706,2023-04-05,16:46:30
35.0,190.0,811.0,180.8,44.0,86.7329744796511,82.9472166100858,2023-04-05,17:01:30
21.0,107.0,378.5,76.2,26.0,88.8158035397594,75.3683076563663,2023-04-05,18:01:30
18.0,98.0,429.0,118.1,18.0,78.3824930607114,70.3036285602668,2023-04-05,19:46:30
28.0,137.0,529.1,162.3,26.0,80.153834726182,78.9133498566127,2023-04-05,20:46:30
43.0,376.0,1465.5,332.6,42.0,80.3102006067853,91.1550151487338,2023-04-05,21:46:00
47.0,420.0,1628.2,321.3,49.0,79.2514811384545,94.1078896980722,2023-04-05,22:16:00
43.0,366.0,1436.0,276.7,46.0,76.8549957220597,91.0236244174241,2023-04-05,23:01:30
34.0,242.0,879.8,194.9,37.0,73.6031883250162,84.7129082327643,2023-04-06,00:01:30
33.0,200.0,757.6,182.7,33.0,70.1875845676342,83.6523686939045,2023-04-06,01:01:30
27.0,114.0,401.9,113.0,26.0,67.3275144380161,79.046715875388,2023-04-06,02:01:30
17.0,58.0,221.8,57.2,14.0,64.6822519042049,71.5499237640605,2023-04-06,03:01:30
1.0,11.0,27.5,5.2,0.0,60.6697391841779,58.9641489295171,2023-04-06,04:01:30
0.0,8.0,40.6,10.1,0.0,56.9375638448312,55.3550439099948,2023-04-06,05:01:30
0.0,9.0,27.9,7.2,0.0,57.1683994586458,53.3336832114906,2023-04-06,06:01:30
0.0,3.0,17.0,1.2,0.0,62.8376182904477,53.1480293171112,2023-04-06,07:01:30
4.0,20.0,62.7,46.4,5.0,67.6314187404862,59.1857903566799,2023-04-06,08:46:30
18.0,66.0,263.7,96.9,27.0,68.8942840596504,68.0424552197503,2023-04-06,09:46:30
18.0,54.0,250.1,79.7,26.0,68.6702517449994,67.5368313628523,2023-04-06,10:01:30
7.0,29.0,93.3,28.5,9.0,67.931787400984,60.2647720096236,2023-04-06,11:01:30
8.0,45.0,137.6,50.2,9.0,71.243649763855,62.7660651947962,2023-04-06,12:46:30
16.0,121.0,532.0,108.0,18.0,71.3643947396688,67.658422259866,2023-04-06,13:46:30
17.0,103.0,398.4,115.6,20.0,73.2442723211563,67.4661429463168,2023-04-06,14:31:30
30.0,156.0,716.9,168.6,36.0,77.9612291389676,75.9500194849174,2023-04-06,15:46:30
32.0,188.0,838.1,192.8,38.0,85.619701075249,80.0027507505557,2023-04-06,16:46:30
31.0,163.0,686.2,151.2,37.0,87.3143727981267,79.422041621493,2023-04-06,17:01:30
23.0,110.0,383.6,93.9,25.0,89.7028982806014,76.229630457628,2023-04-06,18:01:30
19.0,114.0,489.8,141.4,19.0,81.40685276508,70.6704364139328,2023-04-06,19:46:30
29.0,128.0,591.2,185.6,28.0,82.9402118505221,78.3586108111718,2023-04-06,20:16:30
46.0,431.0,1717.5,381.0,52.0,85.0903204790604,92.9184302645517,2023-04-06,21:46:00
57.0,500.0,2226.0,438.2,65.0,82.6102391572418,100.229962870631,2023-04-06,22:46:00
56.0,487.0,2130.3,410.8,61.0,81.8037230963125,99.613536942513,2023-04-06,23:01:00
45.0,337.0,1334.2,294.6,47.0,77.6279957894535,91.6710381345536,2023-04-07,00:01:30
40.0,275.0,1097.5,283.9,40.0,73.4747908975895,88.41288843886,2023-04-07,01:01:30
35.0,184.0,696.4,190.2,35.0,70.3456526757447,84.5282715572801,2023-04-07,02:01:30
26.0,91.0,332.7,97.3,24.0,66.9609901864684,77.4982738002208,2023-04-07,03:01:30
3.0,10.0,49.1,2.9,3.0,62.113455934633,61.096309295038,2023-04-07,04:01:30
0.0,7.0,17.0,2.5,0.0,57.9630835602537,56.4731073370509,2023-04-07,05:01:30
0.0,8.0,20.0,3.0,0.0,56.3931729370947,54.168473568248,2023-04-07,06:01:30
0.0,8.0,39.5,3.8,0.0,56.0511577149213,53.5991507180714,2023-04-07,07:01:30
0.0,1.0,2.9,1.6,0.0,55.5595482912769,53.1795359240136,2023-04-07,08:01:30
0.0,2.0,3.8,1.5,0.0,54.9614318365415,52.2984616809333,2023-04-07,09:01:30
0.0,5.0,20.2,1.6,0.0,53.9127518392702,51.3370925899659,2023-04-07,10:01:30
0.0,7.0,29.0,5.2,0.0,53.3114582832418,51.208653229616,2023-04-07,11:01:30
2.0,11.0,40.0,3.7,2.0,64.6009076896777,62.0183723352408,2023-04-07,12:46:30
4.0,38.0,153.6,18.3,4.0,61.0767124556471,59.2870369789264,2023-04-07,13:31:30
4.0,49.0,233.5,20.5,4.0,61.0310769582092,58.967344086535,2023-04-07,14:01:30
4.0,38.0,167.9,16.5,3.0,63.2349226093604,59.891043233413,2023-04-07,15:31:30
10.0,91.0,363.0,44.7,10.0,70.6452905191436,66.4078687911942,2023-04-07,16:46:30
25.0,196.0,780.2,206.2,28.0,73.431163873392,76.9349737070536,2023-04-07,17:46:00
24.0,142.0,506.9,109.0,30.0,74.0367285493013,76.4753570386505,2023-04-07,18:01:30
12.0,64.0,246.1,72.4,11.0,76.0053713959703,66.5473605577723,2023-04-07,19:46:30
20.0,102.0,415.7,101.3,19.0,79.0381249310235,73.1857023620022,2023-04-07,20:31:30
36.0,319.0,1419.7,282.9,37.0,81.7221475240591,85.9601777594786,2023-04-07,21:46:30
42.0,396.0,1740.5,322.3,46.0,81.0598226762282,89.9051093861099,2023-04-07,22:16:00
37.0,330.0,1600.8,226.2,43.0,78.9758115837794,86.3353364149865,2023-04-07,23:01:30
25.0,220.0,986.7,132.6,32.0,75.2379432790224,78.3459857063169,2023-04-08,00:01:30
23.0,149.0,617.5,117.5,24.0,72.3529811709967,76.9686568678173,2023-04-08,01:01:30
22.0,112.0,413.0,97.2,20.0,69.3403201200702,75.3525383844177,2023-04-08,02:01:30
14.0,38.0,115.0,39.4,12.0,66.0489161961541,69.2371694884331,2023-04-08,03:01:30
2.0,12.0,34.3,2.7,2.0,61.6357853138,59.976396072207,2023-04-08,04:01:30
1.0,9.0,24.9,6.1,0.0,57.4677555180124,56.2486982940355,2023-04-08,05:16:30
0.0,7.0,54.2,3.0,0.0,56.9709103816104,54.8509921662104,2023-04-08,06:01:30
0.0,7.0,19.6,1.9,0.0,57.2999333454748,54.1187483990207,2023-04-08,07:01:30
0.0,6.0,18.8,1.6,0.0,56.9768822563336,53.4008642263641,2023-04-08,08:01:30
0.0,2.0,5.8,0.5,0.0,56.9769509321352,52.5850822287363,2023-04-08,09:01:30
1.0,6.0,15.0,2.5,1.0,60.1788966033062,54.3751497064934,2023-04-08,10:46:30
2.0,10.0,37.5,3.4,2.0,61.6329341316483,55.6942768427667,2023-04-08,11:46:30
2.0,16.0,50.5,4.6,3.0,61.9641841515974,56.1143867924876,2023-04-08,12:01:30
6.0,40.0,157.1,18.7,7.0,62.7179594097519,59.8355286955246,2023-04-08,13:31:30
8.0,50.0,258.3,24.9,8.0,64.6004848919139,62.2618530392974,2023-04-08,14:46:30
8.0,55.0,274.3,28.4,8.0,65.0910897535394,62.5144860731335,2023-04-08,15:01:30
12.0,103.0,396.3,52.1,14.0,76.7690283954543,68.4908763932494,2023-04-08,16:46:30
19.0,156.0,570.1,101.4,22.0,79.6372235239264,73.3317104279194,2023-04-08,17:46:30
17.0,124.0,428.6,73.3,19.0,79.9788177261263,73.1001594929382,2023-04-08,18:01:30
18.0,95.0,415.6,126.8,19.0,76.9658870279221,70.5435838941779,2023-04-08,19:46:30
28.0,134.0,544.1,156.5,29.0,77.8801386422561,77.7211046071331,2023-04-08,20:31:30
44.0,390.0,1588.7,333.3,47.0,78.4362569551197,91.1448783834233,2023-04-08,21:46:00
50.0,441.0,1871.0,378.2,52.0,77.5603160619537,95.4996122387506,2023-04-08,22:16:00
49.0,407.0,1768.8,340.0,47.0,75.205676472053,94.6502529906486,2023-04-08,23:01:00
38.0,301.0,1209.5,239.4,35.0,71.5945585132019,86.8088588404056,2023-04-09,00:01:30
33.0,197.0,770.3,184.1,33.0,68.7576202179061,82.7636232310505,2023-04-09,01:01:30
26.0,125.0,485.4,123.0,24.0,65.9615486106666,77.8137960101618,2023-04-09,02:01:30
